latitude,longitude,pwat_inches,index_right,id,name
41.898142580651296,-85.42348976228715,0.18543307,21,MI,Michigan
41.894613943348766,-85.38762194440636,0.18661417,21,MI,Michigan
41.89107488920188,-85.351757826474,0.1874016,21,MI,Michigan
41.88752541971971,-85.3158974188068,0.18897639,21,MI,Michigan
41.88396553641571,-85.28004073171502,0.18976378,21,MI,Michigan
41.88039524080766,-85.24418777550198,0.18976378,21,MI,Michigan
41.8768145344176,-85.20833856046454,0.18858267,21,MI,Michigan
41.873223418771914,-85.17249309689277,0.18661417,21,MI,Michigan
41.86962189540143,-85.13665139507003,0.18700787,21,MI,Michigan
41.866009965841165,-85.100813465273,0.1874016,21,MI,Michigan
41.86238763163052,-85.06497931777164,0.1874016,21,MI,Michigan
41.85875489431317,-85.02914896282908,0.18779528,21,MI,Michigan
41.85511175543718,-84.9933224107017,0.1874016,21,MI,Michigan
41.851458216554946,-84.9574996716392,0.18661417,21,MI,Michigan
41.84779427922308,-84.92168075588432,0.18582676,21,MI,Michigan
41.84411994500256,-84.88586567367304,0.18503937,21,MI,Michigan
41.84043521545872,-84.85005443523465,0.18425196,21,MI,Michigan
41.83674009216118,-84.81424705079132,0.18425196,21,MI,Michigan
41.83303457668383,-84.77844353055855,0.18425196,21,MI,Michigan
41.82931867060491,-84.7426438847449,0.18425196,21,MI,Michigan
41.82559237550699,-84.70684812355199,0.18464567,21,MI,Michigan
41.82185569297691,-84.67105625717466,0.18307087,21,MI,Michigan
41.81810862460579,-84.63526829580059,0.18346456,21,MI,Michigan
41.81435117198913,-84.59948424961078,0.18464567,21,MI,Michigan
41.81058333672666,-84.56370412877908,0.18582676,21,MI,Michigan
41.806805120422425,-84.52792794347243,0.18503937,21,MI,Michigan
41.80301652468477,-84.49215570385076,0.18385828,21,MI,Michigan
41.79921755112639,-84.45638742006696,0.18425196,21,MI,Michigan
41.795408201364204,-84.42062310226703,0.18622048,21,MI,Michigan
41.79158847701945,-84.38486276058978,0.18700787,21,MI,Michigan
41.78775837971766,-84.34910640516699,0.18582676,21,MI,Michigan
41.78391791108863,-84.31335404612344,0.18464567,21,MI,Michigan
41.78006707276649,-84.27760569357673,0.18464567,21,MI,Michigan
